gender,SeniorCitizen,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,tenure_disc,TotalCharges_disc,churn
0,0,0,1,1,0,1,1,0,0,1,0,1,0,1,0,"(-0.001, 9.0]","(18.799, 402.225]",0
0,0,0,1,0,2,1,1,0,1,1,1,1,1,0,0,"(29.0, 55.0]","(1400.55, 3786.6]",0
1,0,1,1,1,0,2,0,1,1,0,0,0,0,1,1,"(55.0, 72.0]","(3786.6, 8684.8]",0
0,0,0,0,1,0,0,2,2,2,2,2,2,2,0,1,"(-0.001, 9.0]","(18.799, 402.225]",0
0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,"(9.0, 29.0]","(1400.55, 3786.6]",0
0,0,1,1,1,1,2,1,1,1,0,1,0,2,0,0,"(55.0, 72.0]","(3786.6, 8684.8]",0
1,0,0,0,1,1,2,0,1,1,0,1,1,2,1,0,"(55.0, 72.0]","(3786.6, 8684.8]",0
0,0,0,0,1,0,2,1,0,1,1,0,0,1,1,1,"(9.0, 29.0]","(1400.55, 3786.6]",0
1,0,0,1,0,2,1,0,0,0,0,0,0,0,1,2,"(-0.001, 9.0]","(18.799, 402.225]",0
0,1,0,0,1,1,2,0,0,0,0,1,1,0,1,2,"(29.0, 55.0]","(1400.55, 3786.6]",1
0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,3,"(9.0, 29.0]","(402.225, 1400.55]",0
1,0,0,0,1,1,0,2,2,2,2,2,2,1,0,0,"(29.0, 55.0]","(402.225, 1400.55]",0
1,1,1,0,1,1,2,0,0,0,0,0,1,0,1,1,"(29.0, 55.0]","(1400.55, 3786.6]",1
1,0,1,0,1,1,2,0,0,0,1,0,1,0,1,0,"(29.0, 55.0]","(1400.55, 3786.6]",0
1,0,1,1,1,1,2,0,1,1,0,1,0,0,1,2,"(29.0, 55.0]","(1400.55, 3786.6]",1
0,0,0,1,0,2,1,0,0,1,0,0,0,0,0,1,"(29.0, 55.0]","(402.225, 1400.55]",1
1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,"(55.0, 72.0]","(3786.6, 8684.8]",0
1,1,1,0,1,0,1,0,0,1,1,0,1,0,1,1,"(-0.001, 9.0]","(402.225, 1400.55]",0
0,0,1,1,1,1,2,1,1,1,1,1,1,2,0,1,"(55.0, 72.0]","(3786.6, 8684.8]",0
0,0,0,0,1,0,2,0,1,0,0,1,0,0,0,2,"(-0.001, 9.0]","(18.799, 402.225]",1
1,0,0,0,1,1,2,0,0,0,0,1,1,0,1,2,"(-0.001, 9.0]","(402.225, 1400.55]",1
0,0,1,0,1,0,1,1,1,0,1,0,0,1,1,0,"(29.0, 55.0]","(1400.55, 3786.6]",0
1,1,1,0,1,1,2,1,0,1,1,1,1,0,1,0,"(29.0, 55.0]","(1400.55, 3786.6]",0
1,0,0,0,1,0,0,2,2,2,2,2,2,2,0,1,"(55.0, 72.0]","(402.225, 1400.55]",0
0,0,1,0,1,1,2,0,1,0,0,1,1,0,0,2,"(55.0, 72.0]","(3786.6, 8684.8]",1
1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,2,"(9.0, 29.0]","(1400.55, 3786.6]",0
0,0,0,0,1,0,0,2,2,2,2,2,2,0,0,1,"(-0.001, 9.0]","(18.799, 402.225]",0
1,0,0,0,1,1,2,0,0,1,0,1,0,0,1,3,"(9.0, 29.0]","(1400.55, 3786.6]",1
1,0,0,0,1,0,0,2,2,2,2,2,2,1,0,1,"(29.0, 55.0]","(402.225, 1400.55]",0
1,0,0,0,1,0,1,1,1,0,1,0,0,1,1,2,"(9.0, 29.0]","(1400.55, 3786.6]",0
1,0,1,1,1,0,2,0,1,0,1,1,0,0,1,2,"(-0.001, 9.0]","(402.225, 1400.55]",1
0,0,0,0,1,1,2,0,1,1,0,1,1,0,1,0,"(29.0, 55.0]","(1400.55, 3786.6]",1
1,0,1,1,1,1,2,0,0,1,0,0,0,0,1,2,"(29.0, 55.0]","(1400.55, 3786.6]",0
1,0,0,0,0,2,1,0,1,1,0,1,1,1,1,3,"(29.0, 55.0]","(1400.55, 3786.6]",1
0,0,1,1,1,1,0,2,2,2,2,2,2,2,0,3,"(9.0, 29.0]","(402.225, 1400.55]",0
1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,"(-0.001, 9.0]","(18.799, 402.225]",0
1,0,0,0,1,1,2,0,1,1,0,1,1,0,1,1,"(29.0, 55.0]","(3786.6, 8684.8]",1
0,0,1,0,1,0,0,2,2,2,2,2,2,2,0,1,"(55.0, 72.0]","(402.225, 1400.55]",0
1,0,1,0,1,0,2,0,0,0,0,0,0,0,1,0,"(9.0, 29.0]","(402.225, 1400.55]",0
0,0,0,0,1,0,2,0,0,0,0,1,1,0,0,2,"(-0.001, 9.0]","(402.225, 1400.55]",1
0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,"(-0.001, 9.0]","(18.799, 402.225]",0
0,0,1,1,1,1,2,1,1,1,1,1,1,2,1,0,"(55.0, 72.0]","(3786.6, 8684.8]",1
0,0,1,1,1,0,0,2,2,2,2,2,2,2,0,3,"(9.0, 29.0]","(18.799, 402.225]",0
0,0,0,0,1,1,2,0,0,1,0,1,1,1,1,1,"(55.0, 72.0]","(3786.6, 8684.8]",1
1,0,0,0,1,0,0,2,2,2,2,2,2,0,1,3,"(-0.001, 9.0]","(18.799, 402.225]",0
0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,2,"(29.0, 55.0]","(1400.55, 3786.6]",0
1,0,1,1,1,0,2,0,0,0,0,0,0,0,1,3,"(-0.001, 9.0]","(18.799, 402.225]",0
0,1,0,0,1,1,2,0,0,0,0,0,0,0,1,3,"(-0.001, 9.0]","(18.799, 402.225]",1
0,0,1,1,1,0,0,2,2,2,2,2,2,2,0,0,"(29.0, 55.0]","(402.225, 1400.55]",0
0,0,1,1,0,2,1,1,0,1,0,0,1,2,1,1,"(55.0, 72.0]","(1400.55, 3786.6]",0
1,0,1,1,1,0,2,1,1,1,0,1,1,2,1,1,"(55.0, 72.0]","(3786.6, 8684.8]",0
1,0,1,1,1,1,2,1,1,1,1,1,1,2,0,0,"(55.0, 72.0]","(3786.6, 8684.8]",0
1,0,0,0,1,0,0,2,2,2,2,2,2,2,0,1,"(29.0, 55.0]","(402.225, 1400.55]",0
1,0,0,0,1,1,2,1,1,0,0,0,0,0,1,1,"(9.0, 29.0]","(1400.55, 3786.6]",0
1,0,1,1,1,0,2,0,1,1,1,1,1,1,0,1,"(55.0, 72.0]","(3786.6, 8684.8]",0
1,1,0,0,1,1,2,0,1,0,1,1,1,1,1,0,"(9.0, 29.0]","(1400.55, 3786.6]",0
0,0,1,1,1,0,0,2,2,2,2,2,2,2,0,1,"(55.0, 72.0]","(1400.55, 3786.6]",0
1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,"(55.0, 72.0]","(3786.6, 8684.8]",1
0,0,0,0,1,0,0,2,2,2,2,2,2,2,1,3,"(9.0, 29.0]","(402.225, 1400.55]",0
1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,"(-0.001, 9.0]","(402.225, 1400.55]",0
1,0,1,1,1,0,1,1,0,1,1,1,1,2,0,1,"(29.0, 55.0]","(1400.55, 3786.6]",0
1,0,0,0,1,1,0,2,2,2,2,2,2,2,0,3,"(9.0, 29.0]","(402.225, 1400.55]",0
1,1,1,0,1,1,2,0,0,0,0,0,1,0,0,2,"(9.0, 29.0]","(1400.55, 3786.6]",0
1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,"(9.0, 29.0]","(402.225, 1400.55]",1
1,0,0,0,1,1,2,0,1,0,0,1,1,0,0,2,"(-0.001, 9.0]","(402.225, 1400.55]",1
0,0,0,0,1,0,0,2,2,2,2,2,2,0,0,0,"(-0.001, 9.0]","(18.799, 402.225]",0
1,1,0,0,0,2,1,0,1,0,0,1,1,0,1,2,"(29.0, 55.0]","(1400.55, 3786.6]",1
1,1,1,1,1,1,2,1,1,0,0,0,0,0,1,2,"(55.0, 72.0]","(3786.6, 8684.8]",0
0,0,1,1,1,0,0,2,2,2,2,2,2,2,0,1,"(55.0, 72.0]","(402.225, 1400.55]",0
1,1,1,0,1,1,2,0,0,0,0,1,1,0,1,2,"(9.0, 29.0]","(1400.55, 3786.6]",1
0,0,0,0,1,1,2,0,0,0,0,0,0,0,1,2,"(-0.001, 9.0]","(18.799, 402.225]",0
1,0,1,1,0,2,1,1,0,0,0,1,0,0,1,1,"(29.0, 55.0]","(1400.55, 3786.6]",0
1,0,0,0,1,1,2,0,0,0,1,0,1,0,1,1,"(29.0, 55.0]","(1400.55, 3786.6]",0
0,1,1,1,0,2,1,0,1,1,0,1,1,2,1,2,"(55.0, 72.0]","(1400.55, 3786.6]",0
1,0,1,1,1,1,2,0,0,0,1,1,1,1,1,2,"(29.0, 55.0]","(3786.6, 8684.8]",0
1,0,0,0,1,0,0,2,2,2,2,2,2,0,0,3,"(-0.001, 9.0]","(18.799, 402.225]",0
1,0,0,0,1,0,0,2,2,2,2,2,2,2,0,1,"(29.0, 55.0]","(402.225, 1400.55]",0
1,0,1,1,1,0,0,2,2,2,2,2,2,1,1,3,"(29.0, 55.0]","(402.225, 1400.55]",0
1,0,1,0,1,0,1,0,1,1,1,0,0,2,1,1,"(55.0, 72.0]","(1400.55, 3786.6]",0
1,1,0,0,1,1,1,0,1,0,1,0,0,2,0,0,"(29.0, 55.0]","(1400.55, 3786.6]",0
0,0,1,0,1,1,1,1,1,1,0,1,1,2,1,1,"(55.0, 72.0]","(3786.6, 8684.8]",0
1,0,1,0,0,2,1,0,0,0,0,1,0,0,0,3,"(9.0, 29.0]","(402.225, 1400.55]",0
0,0,0,0,1,0,0,2,2,2,2,2,2,0,0,3,"(9.0, 29.0]","(18.799, 402.225]",0
0,0,1,1,1,0,1,1,1,1,1,1,0,0,1,2,"(-0.001, 9.0]","(402.225, 1400.55]",0
1,0,0,0,1,0,0,2,2,2,2,2,2,0,0,3,"(-0.001, 9.0]","(18.799, 402.225]",0
0,0,0,0,0,2,1,1,0,1,1,0,1,0,0,3,"(-0.001, 9.0]","(18.799, 402.225]",0
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,"(-0.001, 9.0]","(18.799, 402.225]",0
1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,3,"(-0.001, 9.0]","(18.799, 402.225]",1
1,0,0,0,1,0,0,2,2,2,2,2,2,2,0,3,"(9.0, 29.0]","(18.799, 402.225]",0
1,0,0,1,1,1,0,2,2,2,2,2,2,2,1,3,"(-0.001, 9.0]","(18.799, 402.225]",0
1,0,0,0,1,0,2,0,0,0,0,0,0,0,1,2,"(-0.001, 9.0]","(18.799, 402.225]",1
0,1,1,0,1,0,2,0,1,1,0,0,1,0,0,0,"(9.0, 29.0]","(1400.55, 3786.6]",0
0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,"(-0.001, 9.0]","(18.799, 402.225]",0
0,0,1,0,1,0,0,2,2,2,2,2,2,2,0,0,"(55.0, 72.0]","(1400.55, 3786.6]",0
1,1,0,0,1,1,2,0,0,0,0,1,1,0,1,2,"(-0.001, 9.0]","(18.799, 402.225]",1
1,0,0,0,1,0,2,0,0,0,0,1,1,0,1,2,"(-0.001, 9.0]","(18.799, 402.225]",1
0,0,0,0,1,1,2,0,0,0,0,1,0,0,1,2,"(29.0, 55.0]","(1400.55, 3786.6]",1
1,0,1,0,1,1,1,1,1,1,1,0,0,2,1,0,"(55.0, 72.0]","(3786.6, 8684.8]",0
0,0,1,1,1,1,2,0,1,0,0,0,1,0,1,0,"(9.0, 29.0]","(402.225, 1400.55]",1
0,0,1,1,1,0,1,1,0,1,1,1,1,2,1,3,"(29.0, 55.0]","(1400.55, 3786.6]",0
1,0,1,0,1,0,2,0,1,1,1,1,1,2,1,2,"(55.0, 72.0]","(3786.6, 8684.8]",0
0,0,1,1,1,0,0,2,2,2,2,2,2,1,1,0,"(29.0, 55.0]","(402.225, 1400.55]",0
0,0,0,0,1,0,0,2,2,2,2,2,2,0,0,3,"(-0.001, 9.0]","(18.799, 402.225]",0
1,0,1,1,1,1,1,1,0,1,1,1,1,2,1,0,"(29.0, 55.0]","(1400.55, 3786.6]",0
0,0,0,0,1,0,0,2,2,2,2,2,2,0,0,3,"(-0.001, 9.0]","(18.799, 402.225]",0
1,0,1,1,1,0,0,2,2,2,2,2,2,1,0,3,"(9.0, 29.0]","(18.799, 402.225]",0
1,1,1,0,1,1,2,0,1,0,0,0,1,0,0,1,"(29.0, 55.0]","(3786.6, 8684.8]",1
0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,3,"(-0.001, 9.0]","(18.799, 402.225]",0
1,0,1,1,1,0,0,2,2,2,2,2,2,2,1,3,"(55.0, 72.0]","(402.225, 1400.55]",0
1,0,1,1,1,1,1,1,0,1,1,1,1,2,1,1,"(55.0, 72.0]","(3786.6, 8684.8]",0
1,0,1,1,1,0,2,0,0,1,0,1,0,0,0,2,"(9.0, 29.0]","(1400.55, 3786.6]",0
1,1,0,0,1,0,2,0,0,1,0,1,1,1,1,0,"(29.0, 55.0]","(3786.6, 8684.8]",0
1,0,1,1,1,0,0,2,2,2,2,2,2,0,0,3,"(9.0, 29.0]","(18.799, 402.225]",0
1,1,0,0,1,1,2,0,0,1,0,1,1,0,1,2,"(9.0, 29.0]","(402.225, 1400.55]",1
0,0,1,0,1,1,1,1,1,1,1,1,1,2,0,0,"(55.0, 72.0]","(3786.6, 8684.8]",0
0,1,1,0,1,1,2,0,1,0,0,0,0,0,1,2,"(-0.001, 9.0]","(18.799, 402.225]",1
0,0,0,0,1,0,0,2,2,2,2,2,2,0,0,3,"(-0.001, 9.0]","(18.799, 402.225]",0
0,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,"(29.0, 55.0]","(1400.55, 3786.6]",1
0,0,1,0,1,1,1,1,0,1,1,1,1,2,1,0,"(55.0, 72.0]","(3786.6, 8684.8]",0
0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,"(29.0, 55.0]","(1400.55, 3786.6]",0
1,0,1,1,1,0,0,2,2,2,2,2,2,2,0,0,"(55.0, 72.0]","(1400.55, 3786.6]",0
1,0,1,1,0,2,1,1,0,0,0,1,0,0,0,1,"(-0.001, 9.0]","(18.799, 402.225]",0
1,0,1,0,1,1,2,0,0,0,0,0,0,0,1,2,"(-0.001, 9.0]","(402.225, 1400.55]",1
1,0,0,0,1,0,0,2,2,2,2,2,2,2,0,1,"(29.0, 55.0]","(402.225, 1400.55]",0
0,1,0,0,1,1,2,0,0,0,0,0,1,0,1,2,"(-0.001, 9.0]","(18.799, 402.225]",1
0,0,0,0,1,0,0,2,2,2,2,2,2,1,1,3,"(29.0, 55.0]","(402.225, 1400.55]",0
1,0,0,0,1,1,0,2,2,2,2,2,2,0,1,0,"(29.0, 55.0]","(402.225, 1400.55]",0
1,0,0,0,1,1,0,2,2,2,2,2,2,2,1,3,"(29.0, 55.0]","(402.225, 1400.55]",0
1,0,0,0,0,2,1,0,1,1,0,0,0,0,0,3,"(9.0, 29.0]","(18.799, 402.225]",0
1,0,1,1,0,2,1,1,1,1,0,0,0,0,0,0,"(29.0, 55.0]","(1400.55, 3786.6]",1
1,0,0,0,0,2,1,0,0,1,1,0,0,0,0,2,"(9.0, 29.0]","(402.225, 1400.55]",0
0,0,0,0,0,2,1,1,1,0,1,0,0,1,1,3,"(9.0, 29.0]","(402.225, 1400.55]",0
1,0,0,0,0,2,1,0,1,0,1,0,0,1,0,1,"(29.0, 55.0]","(402.225, 1400.55]",0
0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,"(9.0, 29.0]","(402.225, 1400.55]",1
1,1,0,0,1,1,2,0,0,0,0,1,0,0,1,2,"(29.0, 55.0]","(1400.55, 3786.6]",0
0,0,1,1,1,1,2,1,1,1,1,1,1,2,1,1,"(55.0, 72.0]","(3786.6, 8684.8]",0
0,0,1,1,1,1,2,0,1,0,1,1,0,2,0,1,"(55.0, 72.0]","(3786.6, 8684.8]",0
0,0,1,1,1,1,2,1,0,1,1,0,1,1,1,0,"(55.0, 72.0]","(3786.6, 8684.8]",0
0,0,1,1,1,0,2,0,0,0,0,0,0,0,1,3,"(-0.001, 9.0]","(18.799, 402.225]",1
0,0,0,0,1,1,2,1,0,0,0,1,1,0,1,2,"(9.0, 29.0]","(402.225, 1400.55]",1
0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,1,"(55.0, 72.0]","(1400.55, 3786.6]",0
0,0,1,1,1,1,2,0,0,1,0,1,1,0,1,0,"(29.0, 55.0]","(3786.6, 8684.8]",0
0,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,"(29.0, 55.0]","(1400.55, 3786.6]",0
1,0,0,0,0,2,1,1,0,0,1,1,1,1,0,1,"(9.0, 29.0]","(402.225, 1400.55]",0
0,1,0,0,1,1,2,0,0,0,0,1,1,0,1,2,"(-0.001, 9.0]","(18.799, 402.225]",1
0,1,1,1,1,0,2,0,0,1,1,1,1,0,1,2,"(29.0, 55.0]","(1400.55, 3786.6]",1
0,0,1,1,1,0,0,2,2,2,2,2,2,0,0,3,"(-0.001, 9.0]","(18.799, 402.225]",1
1,1,0,0,1,1,1,1,1,0,1,0,0,2,1,0,"(55.0, 72.0]","(3786.6, 8684.8]",0
0,0,1,0,1,1,2,0,1,1,1,1,1,2,1,1,"(29.0, 55.0]","(3786.6, 8684.8]",0
0,0,1,0,1,0,0,2,2,2,2,2,2,0,1,3,"(-0.001, 9.0]","(18.799, 402.225]",0
0,0,1,1,1,1,2,0,1,1,0,1,1,0,1,2,"(55.0, 72.0]","(3786.6, 8684.8]",1
0,1,0,0,1,1,2,0,0,1,0,0,1,0,1,2,"(-0.001, 9.0]","(18.799, 402.225]",1
0,0,0,0,1,0,0,2,2,2,2,2,2,2,0,3,"(29.0, 55.0]","(402.225, 1400.55]",0
0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,"(9.0, 29.0]","(402.225, 1400.55]",1
1,0,1,0,1,1,2,1,1,1,1,1,1,1,0,1,"(55.0, 72.0]","(3786.6, 8684.8]",1
1,0,0,0,1,0,0,2,2,2,2,2,2,1,1,3,"(9.0, 29.0]","(402.225, 1400.55]",0
1,0,1,0,1,1,2,0,1,1,0,0,1,1,0,2,"(55.0, 72.0]","(3786.6, 8684.8]",0
1,0,1,1,1,1,1,1,0,0,0,1,1,1,0,3,"(9.0, 29.0]","(1400.55, 3786.6]",0
0,0,1,0,1,0,2,0,0,0,0,0,0,0,1,2,"(29.0, 55.0]","(1400.55, 3786.6]",1
1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,"(9.0, 29.0]","(402.225, 1400.55]",0
0,1,0,0,1,0,2,0,1,0,0,0,0,0,1,2,"(9.0, 29.0]","(402.225, 1400.55]",0
0,1,1,0,1,1,2,0,1,0,0,1,1,1,1,1,"(29.0, 55.0]","(3786.6, 8684.8]",1
1,0,0,0,0,2,1,0,0,0,0,1,1,0,1,2,"(-0.001, 9.0]","(18.799, 402.225]",1
1,0,0,0,0,2,1,1,1,1,1,1,1,2,1,0,"(55.0, 72.0]","(3786.6, 8684.8]",0
0,0,0,0,1,0,0,2,2,2,2,2,2,0,0,3,"(9.0, 29.0]","(402.225, 1400.55]",0
0,0,1,0,1,1,2,1,0,0,0,1,0,0,1,0,"(29.0, 55.0]","(3786.6, 8684.8]",0
1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,"(55.0, 72.0]","(3786.6, 8684.8]",0
0,1,0,0,1,0,2,0,1,0,0,0,0,0,1,2,"(29.0, 55.0]","(1400.55, 3786.6]",1
0,0,0,0,1,1,2,1,1,1,1,1,1,2,1,1,"(55.0, 72.0]","(3786.6, 8684.8]",0
1,0,1,1,1,1,0,2,2,2,2,2,2,2,0,1,"(29.0, 55.0]","(402.225, 1400.55]",0
1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,3,"(-0.001, 9.0]","(18.799, 402.225]",0
1,0,0,0,1,1,2,0,1,1,1,1,1,1,0,2,"(55.0, 72.0]","(3786.6, 8684.8]",1
1,0,0,0,1,0,0,2,2,2,2,2,2,2,1,0,"(55.0, 72.0]","(402.225, 1400.55]",0
1,0,1,0,1,1,2,0,1,0,0,1,1,1,0,1,"(55.0, 72.0]","(3786.6, 8684.8]",1
0,0,1,1,1,0,0,2,2,2,2,2,2,2,1,3,"(29.0, 55.0]","(402.225, 1400.55]",0
1,0,0,0,1,1,0,2,2,2,2,2,2,2,0,0,"(55.0, 72.0]","(1400.55, 3786.6]",0
1,0,0,1,1,0,2,1,1,1,0,0,1,1,0,2,"(29.0, 55.0]","(3786.6, 8684.8]",0
0,1,1,0,1,1,2,0,0,0,1,1,1,0,0,0,"(9.0, 29.0]","(1400.55, 3786.6]",1
0,0,1,0,1,0,0,2,2,2,2,2,2,1,0,0,"(29.0, 55.0]","(402.225, 1400.55]",0
1,1,1,0,1,0,0,2,2,2,2,2,2,2,1,1,"(29.0, 55.0]","(402.225, 1400.55]",0
0,0,0,0,0,2,1,0,1,1,0,1,1,1,1,1,"(29.0, 55.0]","(1400.55, 3786.6]",0
0,1,1,1,1,1,2,0,0,1,0,1,0,0,1,3,"(29.0, 55.0]","(1400.55, 3786.6]",0
0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,2,"(-0.001, 9.0]","(18.799, 402.225]",0
1,0,0,0,1,0,0,2,2,2,2,2,2,0,0,3,"(-0.001, 9.0]","(18.799, 402.225]",0
1,0,1,0,1,1,2,1,1,1,1,1,1,1,0,0,"(55.0, 72.0]","(3786.6, 8684.8]",0
1,0,1,1,0,2,1,1,0,0,1,0,0,0,0,0,"(29.0, 55.0]","(402.225, 1400.55]",1
0,1,0,0,1,1,1,1,0,1,0,0,0,2,0,0,"(29.0, 55.0]","(1400.55, 3786.6]",0
1,1,1,0,1,1,2,1,1,1,0,1,0,1,1,0,"(29.0, 55.0]","(3786.6, 8684.8]",0
0,0,1,1,1,0,2,0,0,0,0,0,1,0,1,0,"(9.0, 29.0]","(402.225, 1400.55]",0
1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,3,"(-0.001, 9.0]","(18.799, 402.225]",0
0,0,0,0,1,0,0,2,2,2,2,2,2,1,1,3,"(-0.001, 9.0]","(18.799, 402.225]",0
0,1,0,0,1,1,2,0,0,1,1,1,1,0,1,2,"(29.0, 55.0]","(3786.6, 8684.8]",0
1,0,1,1,1,1,0,2,2,2,2,2,2,2,0,1,"(29.0, 55.0]","(402.225, 1400.55]",0
0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,3,"(-0.001, 9.0]","(18.799, 402.225]",0
0,1,0,0,1,0,2,0,0,0,0,1,1,0,1,2,"(-0.001, 9.0]","(402.225, 1400.55]",0
1,0,1,0,1,1,1,1,1,1,1,1,1,2,1,1,"(55.0, 72.0]","(3786.6, 8684.8]",0
1,0,0,0,1,1,2,0,0,0,0,0,1,0,1,2,"(9.0, 29.0]","(1400.55, 3786.6]",1
1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,"(9.0, 29.0]","(1400.55, 3786.6]",0
1,0,0,0,1,1,1,1,1,0,1,1,1,2,0,1,"(55.0, 72.0]","(3786.6, 8684.8]",0
1,1,1,0,0,2,1,1,1,1,1,1,1,2,1,1,"(55.0, 72.0]","(3786.6, 8684.8]",0
0,0,1,1,1,1,2,0,0,0,0,1,1,0,1,2,"(29.0, 55.0]","(3786.6, 8684.8]",1
0,0,0,0,1,0,0,2,2,2,2,2,2,0,1,3,"(-0.001, 9.0]","(18.799, 402.225]",1
1,0,0,0,1,1,2,1,0,0,1,0,0,0,0,0,"(29.0, 55.0]","(1400.55, 3786.6]",0
0,0,1,0,1,1,2,0,0,1,1,1,1,0,1,1,"(55.0, 72.0]","(3786.6, 8684.8]",1
0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,1,"(29.0, 55.0]","(1400.55, 3786.6]",1
1,0,0,1,1,0,1,1,0,1,0,0,1,1,0,3,"(9.0, 29.0]","(402.225, 1400.55]",0
0,0,0,0,1,0,0,2,2,2,2,2,2,0,0,3,"(-0.001, 9.0]","(18.799, 402.225]",0
0,0,0,0,1,1,0,2,2,2,2,2,2,2,0,1,"(29.0, 55.0]","(402.225, 1400.55]",0
1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,3,"(9.0, 29.0]","(402.225, 1400.55]",0
1,1,1,0,1,1,2,0,0,0,0,0,1,0,1,2,"(29.0, 55.0]","(1400.55, 3786.6]",1
1,0,0,0,1,1,2,0,0,0,0,0,1,0,0,0,"(-0.001, 9.0]","(402.225, 1400.55]",1
0,0,1,1,1,1,2,1,1,1,0,1,0,0,1,2,"(55.0, 72.0]","(3786.6, 8684.8]",1
0,0,0,1,1,0,0,2,2,2,2,2,2,0,1,0,"(-0.001, 9.0]","(18.799, 402.225]",0
1,0,1,1,1,1,2,0,1,1,0,1,1,0,1,0,"(29.0, 55.0]","(3786.6, 8684.8]",1
0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,"(55.0, 72.0]","(3786.6, 8684.8]",0
1,0,1,1,1,0,0,2,2,2,2,2,2,2,1,1,"(-0.001, 9.0]","(18.799, 402.225]",0
0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,"(9.0, 29.0]","(402.225, 1400.55]",0
0,0,1,1,1,0,0,2,2,2,2,2,2,2,1,3,"(29.0, 55.0]","(402.225, 1400.55]",0
0,0,0,0,1,1,1,1,0,1,0,1,1,0,1,2,"(9.0, 29.0]","(402.225, 1400.55]",0
0,0,1,0,1,1,2,0,1,0,0,1,1,0,1,1,"(29.0, 55.0]","(3786.6, 8684.8]",1
1,1,1,0,0,2,1,1,0,1,1,1,1,2,1,1,"(55.0, 72.0]","(3786.6, 8684.8]",0
0,0,1,0,1,0,2,0,0,0,0,0,0,0,1,0,"(9.0, 29.0]","(1400.55, 3786.6]",0
1,0,0,0,1,1,2,1,0,1,1,1,1,1,1,1,"(55.0, 72.0]","(3786.6, 8684.8]",0
0,0,1,1,1,1,2,0,1,1,0,1,1,0,1,0,"(9.0, 29.0]","(1400.55, 3786.6]",0
1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,"(55.0, 72.0]","(3786.6, 8684.8]",0
1,0,0,0,1,0,2,0,0,1,1,1,0,0,1,3,"(-0.001, 9.0]","(18.799, 402.225]",0
1,0,0,0,0,2,1,0,0,0,1,0,0,0,0,2,"(-0.001, 9.0]","(18.799, 402.225]",0
0,0,0,0,1,0,0,2,2,2,2,2,2,0,1,3,"(-0.001, 9.0]","(18.799, 402.225]",1
0,0,0,0,0,2,1,0,1,0,1,0,1,0,0,2,"(55.0, 72.0]","(1400.55, 3786.6]",0
0,0,1,0,1,1,2,1,0,0,0,1,1,0,1,3,"(29.0, 55.0]","(3786.6, 8684.8]",0
0,0,1,0,1,1,1,1,1,1,1,0,0,2,0,1,"(55.0, 72.0]","(3786.6, 8684.8]",0
0,0,0,0,1,1,1,1,1,0,1,0,1,2,0,3,"(29.0, 55.0]","(1400.55, 3786.6]",0
0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,3,"(-0.001, 9.0]","(18.799, 402.225]",1
0,0,1,1,1,1,0,2,2,2,2,2,2,2,1,3,"(55.0, 72.0]","(402.225, 1400.55]",0
1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,"(29.0, 55.0]","(1400.55, 3786.6]",0
1,0,1,0,1,1,2,0,0,0,0,1,1,0,1,2,"(29.0, 55.0]","(1400.55, 3786.6]",0
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,"(-0.001, 9.0]","(18.799, 402.225]",0
